Document_Index,Assigned_Topic,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28
573,-1,0.5667559418108281,3.3911399071916884e-12,1.9191029453914507e-12,1.2629975756855408e-11,1.2833948569260281e-12,1.9229414133379837e-10,1.3706775770812767e-12,2.2601690229860417e-12,1.8503479926669822e-12,3.914324606981897e-11,3.0001513398063438e-12,0.33674673735728655,8.546148301365327e-13,2.7255390009039704e-10,1.4689516047734608e-12,8.722741932498953e-13,3.8030004176840426e-13,5.159046898018707e-13,2.3860332612918045e-12,8.601127109089691e-13,2.791019646865651e-10,2.5120728054306268e-11,3.201404229397568e-12,4.463180895146636e-12,1.0896645661787737e-12,3.7241251017022103e-13,3.2200978665113644e-14,2.7232145282290653e-09,2.8304734431011893e-13
574,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999996667684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,-1,7.41629125236487e-12,4.7020842071393725e-12,5.024679507916409e-12,5.87901194141054e-12,1.2850256200115412e-12,4.387609636056077e-12,2.003298441697035e-12,2.983466246453997e-12,2.2548134539122284e-12,3.15378451881592e-12,4.108877909367633e-12,2.8900017071707627e-12,1.108986320239955e-12,1.0985725881980525e-12,4.652577353572421e-12,0.22667952029091715,8.017859046425671e-13,6.543828472112818e-13,1.0897676052883922e-12,1.1205959359344092e-12,7.692491133389514e-13,1.6076596251724302e-12,1.0448760278559592e-12,8.036718543012358e-13,1.1193852381757024e-12,6.730936859069031e-13,1.2559730998085659e-13,3.8424677252270944e-13,3.827171148645825e-13
576,2,3.5936797204336276e-07,3.9352158386641657e-07,0.9999963630844823,3.740593010571759e-07,7.05038489537638e-08,3.339306429504525e-07,1.227985771783298e-07,2.2745978043845943e-07,1.3540657423753827e-07,1.6930950430772088e-07,2.1564664536414792e-07,1.407564129468988e-07,6.303573334611637e-08,6.842322032259055e-08,2.4302901812867284e-07,1.0404404918662817e-07,4.760621499983799e-08,4.78828103274755e-08,6.592924759859367e-08,7.907810199530424e-08,4.2529919133607346e-08,7.315140021073674e-08,6.089467405926846e-08,4.456399329972678e-08,5.362284354325983e-08,4.340285147153497e-08,1.0800204894236106e-08,2.163868955002762e-08,2.3633283861140944e-08
577,-1,0.7204012033236049,5.076274878762809e-07,2.81423369099462e-07,1.8987767909977978e-06,1.7221643205596576e-07,4.5162041410927956e-05,1.9368190590976564e-07,3.3162610124403983e-07,2.7073994591097087e-07,7.379390848740901e-06,4.0506619587640453e-07,0.010260798327944468,1.1784006689454872e-07,7.767226360162009e-05,2.1069960086436113e-07,1.17962026790064e-07,5.902305193750957e-08,7.632427276242788e-08,4.239631097529637e-07,1.2227310625198456e-07,7.278766663793084e-05,3.914062180456494e-06,5.402193665763498e-07,7.109366607567356e-07,1.5709668142425707e-07,5.2975467189818425e-08,4.316662384718712e-09,0.000954067926957855,4.006086403546612e-08
578,-1,1.4967063585441065e-96,0.04219956975020255,0.22092370984505008,1.687643581621671e-96,2.952168783093458e-97,0.01772364756782732,5.520762641612152e-97,1.1156821061338265e-96,6.546000626245909e-97,6.643433036815206e-97,9.402864641228236e-97,6.05687183319245e-97,2.831477069653392e-97,3.1894786340346285e-97,8.684882750006822e-96,3.6813053913537167e-96,6.990531441548222e-98,2.4193023975740753e-97,2.8952945128933394e-97,3.3298995152172916e-97,1.899232477987701e-97,2.9696960291363906e-97,2.7265019346349704e-97,1.9825585488863277e-97,2.0334403805948243e-97,1.2542829995731825e-97,6.542550433914607e-100,8.894924914584509e-98,1.0790650411589506e-97
579,-1,0.028067563055842536,0.028275499521708866,0.018392729239536422,0.0352630795407841,0.0069639869684844456,0.024728214906407607,0.013250473778436692,0.020874468007402423,0.011645518329835082,0.013160918147518417,0.02181494590426852,0.011432377091534121,0.006461460264634883,0.005650576803070629,0.012822146558955002,0.0056404280240998075,0.002633000033618569,0.004116229695286847,0.005016439509313213,0.044391439250987284,0.003477075600775905,0.0060368672475136125,0.004946121005763814,0.004619798511809267,0.0035963992729673424,0.0036091059273422412,0.00044743697302384065,0.0016717732333269505,0.0027087830602623986
580,-1,0.0017638873629154425,0.00041682133443942857,0.0003031032691333543,0.0006069598734610894,0.00013180900597889483,0.0004298375388744241,0.00016629934518982265,0.00026628383971043516,0.0002351375789558339,0.0006090315958859402,0.00037376336010994885,0.2679153331985647,0.00010718352608339314,0.00021666727107272352,0.0002271039356157904,0.0001355565272299863,7.205335463617246e-05,6.252581020721904e-05,0.00013838828080933618,0.00010007259778766854,0.0001870439358406563,0.00020891731477233456,0.00016359516764121712,0.00011603583532471102,7.902459213963074e-05,6.150598919629663e-05,1.287167770721618e-05,9.526447619048959e-05,3.372227994411006e-05
581,0,0.3440962494926267,0.01711151980442515,0.01272425247042577,0.032416565692743274,0.006685390657129914,0.028454672620379526,0.007242860187339344,0.011262673731780732,0.008401310760925615,0.03061589558052167,0.01479198697931217,0.05873886801406083,0.00410220341628523,0.016506268519261357,0.010502713177859876,0.005780226902834336,0.0023546723926287944,0.0024784116948969974,0.006672118358141583,0.004600028719213582,0.015861833665585176,0.032054204170831296,0.0072324062566239185,0.005973896178246395,0.005157495480046007,0.0021668614534655186,0.0003185181290332952,0.009768128543272213,0.0014268482743568431
582,-1,0.0,0.0385611804808359,0.0,0.04238451766951655,0.0,0.015542298455408075,0.014763884253312974,0.029433267771640785,0.04541879747420692,0.0,0.03647773825470768,0.0,0.011662673858212999,0.0033791115905015857,0.0,0.0,0.0,0.007573337810334984,0.0,0.0,0.0,0.0,0.0,0.003977195596212437,0.0,0.0,0.0,0.0,0.003712671714460352
583,14,5.832701035658215e-16,5.248532054699781e-16,5.880118552921401e-16,6.113774724050152e-16,1.2372974045802444e-16,4.611168839217588e-16,2.2115722516409918e-16,3.400629402531227e-16,2.1705821793852876e-16,2.7390591821300818e-16,3.804571077686366e-16,2.265645458447382e-16,1.0689441659667253e-16,1.0377929290975861e-16,0.9461066734009926,1.7470255935129023e-16,7.784433853965508e-17,7.070634029462791e-17,1.0163265812080097e-16,1.3762450186941243e-16,6.732497600338887e-17,1.3017008108241603e-16,9.354429977063473e-17,7.774291112114885e-17,8.691367880709553e-17,7.365038701378324e-17,2.0112391726240434e-17,3.326854222369641e-17,4.161734160644605e-17
584,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999996667684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,-1,0.3015526566972634,1.0278546605130166e-301,1.6557209347138196e-302,1.147537398608299e-140,6.493851609561033e-302,0.015566670180204255,3.963228912575539e-302,7.498686658876463e-302,6.110155700231089e-302,0.09134053084421022,9.075306225913646e-302,0.10326312917013694,2.6442936073360013e-302,0.03650199458579807,1.232250472694698e-302,6.89144086797572e-303,2.216487550905613e-303,1.7287041173903498e-302,1.8804341873786709e-298,2.749375296869135e-302,0.03323332101726843,0.03797079226451878,2.643796666723564e-298,4.4497983016079327e-147,3.954482212992163e-301,5.09391421223982e-303,4.61727224490896e-305,0.014864068586353188,9.000416776105619e-303
586,0,0.6586910985378235,0.002979085075845146,0.001992719735975428,0.006961038305317396,0.001081273025025282,0.010153359891087094,0.0012045484877246917,0.001959743537006788,0.0015142800111178365,0.010583930994882054,0.002503015872121068,0.04198033425529101,0.0007067932820020233,0.011030263057559725,0.0015690863368334458,0.0009068355485906586,0.000384917399445528,0.0004389321163256294,0.0015249037622238452,0.0007601671675590567,0.010928560549470414,0.008181466519957773,0.0017716529505714964,0.0016366713610149117,0.0009496926232536087,0.00034626857720433364,4.005696698475051e-05,0.0068903724129026,0.00024235282100923468
587,2,0.0007249087556012764,0.0011166928040745737,0.8072344732031995,0.0007588302584208835,0.00014292804334808249,0.0009036680420637333,0.000249296813091096,0.00046768621211000077,0.0002786807734238253,0.0003413900033206996,0.00043840039182293584,0.00028600403645442164,0.00012855666664465665,0.0001400789526059128,0.0005199531990138298,0.00022180808531555748,9.341446511322503e-05,9.917674872681404e-05,0.00013416710498429798,0.0001608373845427844,8.647746810376645e-05,0.00014722315045154758,0.00012416809661209557,9.0710958123474e-05,0.00010671932145721455,8.594587409084413e-05,1.6188389776686823e-05,4.3625647988302044e-05,4.8134985654766014e-05
588,-1,0.028178378711101217,0.02837987495696897,0.018467460557149745,0.03538945498085808,0.006991911421727918,0.024813188150823475,0.013296678248238755,0.02095507066189285,0.011689177450342066,0.013211399973773926,0.021900280640210754,0.011477461707435231,0.006486184538153731,0.005672302197173212,0.012871586714836604,0.0056628092994552084,0.0026430075872755096,0.004132120950453805,0.005035860137980533,0.04727488153032489,0.003490318129682795,0.006060927501849287,0.004965266460390137,0.00463632217516175,0.0036111073945142864,0.0036219732177518037,0.00044938606039747204,0.0016784932359547194,0.0027181520764783134
589,-1,0.24275498754690888,0.0,0.0,0.0,0.0,0.016011034944485383,0.0,0.0,0.0,0.02709212515636095,0.0,0.11276650760515088,0.0,0.0687050285349318,0.0,0.0,0.0,0.0,0.0,0.0,0.05508984014802419,0.0,0.0,0.0,0.0,0.0,0.0,0.014311272553817558,0.0
590,-1,0.06078967667438179,9.106390096473988e-11,1.347370508663537e-11,0.005555142369135007,6.527762647564495e-11,0.0032052105782816986,3.6060365487021184e-11,6.720284079938168e-11,5.3897839922282856e-11,0.015597220740599476,8.296444181801159e-11,0.019147311969685228,2.3903544260286048e-11,0.005758142726123988,1.0323591146560179e-11,5.714378615675608e-12,1.6826982963456165e-12,1.5327632266139727e-11,4.906584104900785e-07,2.5359646571259403e-11,0.005625820840000602,0.007704016291882788,6.878636433346203e-07,0.0024963960566049457,4.880855676866309e-10,4.319141923130016e-12,3.352518184712191e-14,0.0029074578260333207,8.181745732691479e-12
591,-1,0.023597460244233624,0.029744373391923304,0.0,0.04740765854870094,0.004815340659787412,0.014791449790346363,0.007846055488202448,0.020875601794361272,0.012856339824904375,0.009613226529104112,0.015914776494323966,0.010114396060200077,0.005239149957852175,0.006084758505030556,0.0,0.0,0.0,0.005397250799004952,0.0032259380695184646,0.005280594891984784,0.0035184121315386743,0.004475059436575279,0.005163156818148648,0.003670602452598839,0.002753921639745461,0.0,0.0,0.0014163982494867179,0.0019815945579608426
592,11,0.008485884434112688,0.004331706728124022,0.0034019047559575555,0.00590590913692039,0.0013258235973570018,0.00402595647587329,0.0017301942977283797,0.002748334626955714,0.0024050039273158055,0.004580492838548052,0.0038887162067848015,0.6779131488227726,0.0011153820368548068,0.0013492923718366875,0.0025299678786778767,0.001509414972162221,0.0008264185101377367,0.0006459383491329432,0.0012768287891199955,0.0010356064622787683,0.001045593365328475,0.0014409142216278764,0.0014009399833926801,0.0009651383614012215,0.0007419051644390312,0.0006979778806144712,0.00021465864707378713,0.0004777664555180499,0.00034796593116365356
593,-1,2.026613929773961e-11,3.4152066889128333e-11,1.1524747051858335e-11,3.876500325156147e-11,4.125559683941759e-12,1.876361411895851e-11,1.2312738603518744e-11,2.2692938694117416e-11,0.6176102061199007,1.1367279960099616e-11,2.6218717412776545e-11,9.834955731874115e-12,8.40921185503354e-12,5.626302092200253e-12,8.17448928461226e-12,4.282680482811622e-12,2.6780126065749765e-12,5.913620882809741e-12,3.857216646937948e-12,4.033587456478396e-12,2.96606767461794e-12,3.91026623426426e-12,4.336747096208756e-12,4.640121644208806e-12,2.3402890768463566e-12,3.00597477437105e-12,3.2585513821478533e-13,1.1536773408742614e-12,2.829244711638143e-12
594,0,0.1249381025476045,0.02477779808199766,0.020077600096946653,0.03681922902371296,0.007720245188857429,0.027231599307775235,0.00991577297505733,0.015717301155611457,0.01233899490986413,0.029978395153894277,0.020110473075245845,0.04069792419822351,0.005744898786060067,0.009703639884723645,0.015334809584083425,0.00897842389964231,0.004552006247044051,0.003538888403263667,0.008654447075099362,0.005958648990596433,0.008296190148535445,0.01125768257347825,0.008553247024067501,0.005540156685977777,0.005145442870601502,0.0036510954575777266,0.0009546450140637025,0.0050428349321201315,0.0019469087590017235
595,-1,0.04554596224620792,1.983304135843246e-29,2.6941199572889878e-30,0.005408962176037735,1.3258111876935498e-29,0.0027552508678894204,7.683917696273635e-30,1.4436464023108493e-29,1.2931865974481748e-29,0.029209198095572292,1.820343491946339e-29,0.024073644047113076,5.372966616486627e-30,0.0076769825324886935,2.0002762865339205e-30,1.116067647235597e-30,3.782634623356637e-31,3.412877233073971e-30,1.0473207848670307e-25,5.270335721799713e-30,0.007257466029604012,0.007273907263058941,1.861017771391081e-25,0.003634434127980022,8.86368254903761e-29,9.671201585648257e-31,7.176112934150915e-33,0.0025013480048305817,1.772540335092603e-30
596,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999993421245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999988083477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,2,0.0006759055348045381,0.001008657847473594,0.8137936756980417,0.0007073305982809303,0.00013446953967747292,0.0008880449647804874,0.0002355264366369223,0.0004352184012093558,0.00025603955950651757,0.0003160804981796785,0.0004103545547498743,0.00026470246912725567,0.00011988663725345021,0.0001291676480663433,0.0004960984701787989,0.00020660639651547109,8.543425383635735e-05,9.096522750149898e-05,0.00012417209924037368,0.00015335664266026024,8.005572442268353e-05,0.00013859741717479375,0.00011449902227426269,8.479044834455412e-05,0.00010047053142260792,7.989401029602866e-05,1.494153473360667e-05,4.06464903734215e-05,4.525998332597365e-05
599,-1,0.0029380789184896817,0.0021193453205446914,0.1283691831390238,0.0025378011569492692,0.000575915469528678,0.002127359235907257,0.0008328082310304849,0.0012776612132546895,0.0009220753552724372,0.001259600491933244,0.0015349240074546187,0.0010723728574464418,0.00042931913631917513,0.0004586795766405978,0.5629705857410955,0.0013416435451242606,0.00029632206173981,0.0002787781329894243,0.0004835138059527353,0.0005176090974567281,0.00031775412606851674,0.0006784643112830696,0.00043104005132082524,0.0003395798576151458,0.00041834174019992005,0.00025230497665172403,2.1526393612878284e-05,0.00016104925171136355,0.00015818596269310127
600,10,9.365794249823842e-05,8.93100559680354e-05,5.526774027596329e-05,0.00011435587967148202,2.1760262638882036e-05,8.047284089771749e-05,4.676937138907306e-05,6.420574557295811e-05,4.746933931958155e-05,4.608694920800212e-05,0.839411120011805,4.3092145875520695e-05,5.953819125991692e-05,1.7976930235808066e-05,4.169830645836683e-05,2.362150001746407e-05,1.0314643896399436e-05,1.4085426853508025e-05,1.5818967953882666e-05,2.0492122204992192e-05,1.1478464150935591e-05,2.0232998153647777e-05,1.615876954741917e-05,1.8076920259856174e-05,1.1453806624852826e-05,1.2784291989745504e-05,2.5800903183078587e-06,5.264050029729692e-06,9.931656974556739e-06
601,-1,1.6971240671628541e-195,7.201954744600712e-186,0.8689602723517473,1.8108884192006998e-195,3.422166427214855e-196,2.9022936508409753e-191,6.144029322456181e-196,1.159223705993984e-195,6.669888656712389e-196,7.807077339349767e-196,1.0565956232195e-195,6.70978065483209e-196,3.105553852506097e-196,3.343114746714393e-196,1.6372317396691435e-195,6.689647295824067e-196,1.827822590933042e-196,2.410304161114435e-196,3.158989129444514e-196,3.986921313518995e-196,2.0414964108009122e-196,3.4768958315296553e-196,2.9229156499953855e-196,2.1834308155295206e-196,2.462802563155452e-196,1.8562413085260433e-196,1.4825572666413014e-197,1.0176190035265932e-196,1.1833420478773577e-196
602,4,0.09701591195730523,0.07049111696184894,0.0554700945751434,0.09466627048728231,0.09987805780566461,0.07157587841852071,0.029285239100432507,0.04665391705826681,0.03296476833868502,0.04629670387002192,0.05890812520869545,0.04014553396483823,0.016832866289838353,0.016250666642641926,0.041496852112869256,0.019607939201057533,0.010256122359227435,0.010403773179161765,0.018038156244327735,0.024372064167727126,0.011399662053396646,0.021464323214284,0.016524207968223455,0.013686706135176854,0.011419615394714346,0.010471675779008469,0.0026478048570021486,0.005922758088079034,0.005853187173050733
603,13,0.03239716198673857,0.018778737973522804,0.013713619512942995,0.02442249169120271,0.004283260683210299,0.01537453999011854,0.006378577867546209,0.011000103811124755,0.009786474888897008,0.01855851292354942,0.012412463263330712,0.014059167429770515,0.003746547140706145,0.016812361025952394,0.009769490951109955,0.0051968888082883895,0.004186272478619666,0.002648753091256036,0.006236014294752936,0.0037578615420134835,0.005752356253321508,0.004966758635766485,0.007291456725716782,0.0035591935989415105,0.002703366205066799,0.0026712080232011454,0.0006799855054937157,0.0018403786529884636,0.0012776135483655554
604,-1,6.850094423536221e-14,0.02870654530505533,2.2257378440782593e-16,0.03331734789816088,1.5542337288091938e-14,0.01675043908944368,0.01605624376705232,0.025210875799934,0.01995320066917408,2.6710328062594306e-14,0.065264483754426,3.210287465231689e-14,0.017790734825029547,0.0028089100956709355,1.6538162459841565e-16,9.117606011151175e-17,1.09111242398954e-17,0.005637798297367328,7.756388646085391e-15,3.2416952527314295e-14,8.887292398363502e-15,1.4323329186529578e-14,1.2512217378898618e-14,0.004562633290608482,8.210519549916867e-15,6.108234066682329e-16,8.958790272683128e-20,3.867901551593134e-15,0.0040903322208828245
605,4,0.09119129771714345,0.06434824479908002,0.050728485148075375,0.08663109369114035,0.1632483449593995,0.06631583315741021,0.027229040669993584,0.04255208502808816,0.03077345917769052,0.04336466066467762,0.05661207755813288,0.03843672616424796,0.01595593874894749,0.014991823740730395,0.03850004503193115,0.0186016384301573,0.009543963226528219,0.009520315349724064,0.016479916428251556,0.021742410360868908,0.010584981072952108,0.020617760314437857,0.015303304524343073,0.012925537751867503,0.01070509123421861,0.009699737771264563,0.002469907320788943,0.005480387284322,0.005445891467209793
606,5,0.006706142771015587,0.012514626243846558,0.0029572387282692384,0.01733746138722541,0.0015458145670919558,0.6963186405857712,0.005628916122553779,0.009243069520179628,0.00631279678534401,0.0031365499192697595,0.010327494229556623,0.002671963000545847,0.0030777631639553327,0.001861825592688872,0.002301294058956061,0.0009994032181203775,0.0004653210209518326,0.0019696094692397996,0.001174001801026742,0.0016438495938121825,0.00088256143342016,0.001399524542502801,0.0011972542461778433,0.00195493032864647,0.0007850998367232537,0.0006465627817224327,3.954719617178903e-05,0.00038820331217779587,0.0012354157313734758
607,13,1.3355180001139776e-06,7.756267258042752e-07,5.673281903476742e-07,1.005117758792268e-06,1.7577183320484806e-07,6.303143124949512e-07,2.6244149859542567e-07,4.554634476500764e-07,3.996605187941634e-07,7.559406150167648e-07,5.096501203425081e-07,5.745017281935344e-07,1.5401961524415953e-07,0.8779975585717548,4.010589660955258e-07,2.1338946106133372e-07,1.6770391686242355e-07,1.0965990027572206e-07,2.615040174838596e-07,1.5498359378633717e-07,2.3546982923018845e-07,2.0377612405347913e-07,3.046825634299338e-07,1.4501107005324406e-07,1.1154826606658346e-07,1.0982577937851476e-07,2.824778515339686e-08,7.644752970248618e-08,5.256872919137284e-08
608,-1,6.330850449133312e-69,1.103017562639331e-66,3.616613137313956e-69,1.6134804825246768e-66,1.3358053889647253e-69,4.73010838283537e-68,9.797253501144916e-68,0.2588612737878401,2.5078784188221006e-68,2.9135096424763115e-69,3.495764786243122e-68,2.6490262098449913e-69,1.116815152351266e-68,0.02874637341860311,2.0763851778112343e-69,9.759716227124686e-70,4.2314358756386595e-70,2.991988970161225e-67,1.0968586598164075e-69,1.76486853356195e-69,8.391416859540763e-70,1.2598387137867258e-69,1.2135938991303128e-69,1.7963833481569163e-68,8.077214393081244e-70,7.757117189802715e-70,4.1536935765669615e-71,3.800104348945789e-70,2.116774358935391e-68
609,11,2.49749477911217e-15,8.678219142139038e-16,6.637221530525845e-16,1.2366979238954458e-15,2.774651274541564e-16,8.694187779904416e-16,3.489178333535806e-16,5.489532857918032e-16,4.802603059136955e-16,1.1277615028637043e-15,7.724632418303397e-16,0.946767481164325,2.1964949550597173e-16,3.4218461522304493e-16,5.060419392891529e-16,3.026385359245188e-16,1.6313104596726067e-16,1.2781355726948553e-16,2.7506648631483514e-16,2.0826134742734084e-16,2.8320283894539506e-16,3.657964220867063e-16,3.059630762372088e-16,2.1714507060009225e-16,1.6049514197216344e-16,1.3304502661597776e-16,3.2679095571084424e-17,1.342763656359994e-16,6.997035728789487e-17
610,-1,0.06366863861707807,4.671292397289793e-11,6.653057666950296e-13,0.00812808336709466,1.3737579823267617e-10,0.003816693259331334,1.963519912303185e-11,3.6950198095376526e-11,3.313294926169016e-11,0.03452509238193459,5.11394781267027e-11,0.04444389500351754,1.4704777710702664e-11,0.008244734411561419,5.09157993554973e-13,2.971462624150644e-13,5.1711457046405365e-14,8.624827294826235e-12,0.0069095664979512365,1.3877473220403583e-11,0.008483642855950841,0.011157995327235489,0.01165144388283135,0.004859893038376711,2.3256582489980553e-06,7.928883193054403e-13,4.1854255251457586e-16,0.0034115942578125864,4.7250383889829605e-12
611,7,0.0002455477158600278,0.0006908146835719731,0.00019196186407906726,0.0007632085722703741,5.2316821941999114e-05,0.00025299478685700564,0.00021423965102149154,0.8223642871951119,0.00018506768483770713,0.00012375563752835492,0.0002830467300172196,0.00010352256278785624,9.210770840892063e-05,0.0003601442810676265,0.00011484799031050207,5.416391354179633e-05,2.8094788007084693e-05,0.00012372864099249257,4.693475406700901e-05,6.639226087968463e-05,3.308750298901707e-05,4.8808365709502975e-05,4.7773622413932465e-05,5.6184777267730514e-05,3.079389797796857e-05,4.478191538492569e-05,5.471598030926046e-06,1.4692015389842213e-05,4.83266816965665e-05
612,6,0.08026420894770107,0.07441374741520308,0.06186206534694963,0.09331790764131294,0.01715839765795417,0.06380829835497907,0.14042045348037577,0.055803185097097585,0.03104778374917365,0.03859356508173109,0.06634381532207075,0.032459710940074285,0.018984558906001304,0.015157658232528678,0.04293004063132839,0.021744623165267443,0.009759177353111673,0.010513635008206176,0.014122154159297327,0.020357743288588102,0.009737648410077012,0.016916589006949413,0.013579765323763296,0.011987196129489903,0.010635173620312407,0.012112488093753121,0.0031716325841846774,0.004672258703774934,0.00812451762763992
613,-1,0.061838441564642486,3.139858139254088e-53,5.1203988793023356e-54,0.007606986367629313,2.573309234051e-53,0.0033660511158186686,1.376843331404365e-53,2.391165864236679e-53,1.780896027785375e-53,0.013286633178493372,3.1694000733973174e-53,0.018764148265584032,8.699063810923539e-54,0.004975780247773245,4.4687115917135976e-54,2.5056048852748243e-54,5.133922396388686e-55,5.236183538255422e-54,1.2632249781133036e-49,9.667143452834675e-54,0.005117986320208448,0.016714145550049655,1.8424877091003093e-49,0.0025512804691031035,2.2911943194940644e-52,1.530964381123093e-54,1.1704439790252044e-56,0.002884485063283251,3.0529083728942416e-54
614,2,2.0326190527233067e-05,0.00014417256591140772,0.8614947368422653,2.18228792569369e-05,4.005498454726384e-06,6.316796043276122e-05,7.147611999656999e-06,1.3601355696926581e-05,8.050666538925964e-06,9.600340737657753e-06,1.2364819154009922e-05,8.036523218140623e-06,3.6489916069531564e-06,4.025748062079437e-06,1.6231177897334163e-05,6.679672809611029e-06,2.558823534670197e-06,2.883430217722231e-06,3.8092958933351997e-06,4.522594249003295e-06,2.4663659763445057e-06,4.104588556393192e-06,3.529883785539896e-06,2.583577040201527e-06,2.9207102375095094e-06,2.383610077763344e-06,3.192473657273632e-07,1.2164281682539371e-06,1.3811062014348355e-06
615,20,0.05757653968835357,0.029793195016464186,0.020675493582254074,0.04459362238571651,0.0074087914643424235,0.027316443973171862,0.011119536442737481,0.01816438411082145,0.015604727571897745,0.033625017485461456,0.021620236158323994,0.025775904180196166,0.006599117090086171,0.012607231414791783,0.015018998580277282,0.008062361655169041,0.005108196988433195,0.004228150517210108,0.009934027932534353,0.006328127442081862,0.07930157690054916,0.008859688511380704,0.012958091272738172,0.007572504078247639,0.00431076286041455,0.004593006736484286,0.0009885244763307437,0.0033520315128096833,0.002240729354516864
616,6,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999985955944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,-1,3.4978327176743367e-64,0.13049715914300064,4.132214236355634e-65,0.12926463546457437,7.71967232670633e-65,0.03266416381668341,0.05238337619217373,0.1005979839351947,1.0333063997340218e-45,1.4597511201024913e-64,6.020898110094399e-52,1.440420067693437e-64,1.8819556102516804e-52,0.011480059098720527,2.9537670994465625e-65,1.3096363440818934e-65,4.0488926419399615e-66,0.0215198992939222,4.992336358003598e-65,1.0438936692542674e-64,4.8869291387947435e-65,7.0184453729365695e-65,6.765482790208551e-65,0.013115989619696313,4.119565835560989e-65,1.740735875883306e-65,9.351920450909634e-68,2.0494766645862546e-65,0.012576969585916755
618,-1,7.421697393857428e-06,8.692392106049523e-05,4.848244035512712e-06,0.00010745260902251418,1.5772565043178422e-06,1.4274374334633951e-05,1.876847522575883e-05,0.5677712314553697,1.1365920069877345e-05,3.5884170408245415e-06,1.659418375386448e-05,3.1289610533792913e-06,5.392177049592714e-06,0.0754344585179794,2.861140187136298e-06,1.3502577266327774e-06,6.499255590489e-07,2.0505791965536592e-05,1.3662715056778472e-06,2.0302598814593535e-06,1.0030574250976547e-06,1.4680065576190942e-06,1.456339886832643e-06,4.161334322229462e-06,9.277154984835249e-07,1.1197732404639146e-06,8.503524009754875e-08,4.4630055829357726e-07,4.379119861243233e-06
619,11,0.031000296232454004,0.01075113282504735,0.008225594426309938,0.015326494982748358,0.003428941043759022,0.010780088684213377,0.004321085616903844,0.0067930670955948045,0.005954058071601806,0.014000597893062593,0.0095519621650628,0.5323079061616662,0.0027153335777500257,0.004248835994795159,0.006283394595005116,0.003760642330887105,0.0020319733628619083,0.001581290118855942,0.003404338377744008,0.002574937473012516,0.0035155123317939007,0.0045370299225945855,0.0037835589172635735,0.002688149108488427,0.001989892620700457,0.0016469428924950744,0.00040272755947005115,0.0016598647915933393,0.0008661460280714009
620,-1,0.010861740747311804,0.01155895744998083,0.007510757011378633,0.01430005230858306,0.0023474387246180143,0.008995979738314064,0.005104062869362133,0.007280506051274329,0.0063438933668332345,0.0052041727245691815,0.009696335616093904,0.004982029290438647,0.003533136739811378,0.0022979453116684727,0.005391225620802212,0.002778420180242352,1.2252210648567365e-06,0.0016936782042701823,0.0021288113450290604,0.002372913141500057,0.001569958465456737,0.002159052010166238,0.002194629870737865,0.0020147463021267424,0.001259938028295177,0.0014257858874590077,1.4408352186823097e-15,0.0006214432769798886,0.0011439674987502757
621,20,0.019860775693075698,0.009908816293017094,0.006956938104809468,0.014705434740244848,0.0024937365303459584,0.00917861198479268,0.003686355543946748,0.006051573694267002,0.005147664726076399,0.011654251991575042,0.007181644688191514,0.008795056582750255,0.0021823345491483064,0.004411001867540606,0.0050482846738327865,0.0027155718772757425,0.0017232412162258282,0.0014080034937922876,0.0034627809335070984,0.002118616392523036,0.5607615302237361,0.003000325195065437,0.004579589332318355,0.002492764730883168,0.0014614057977372246,0.001510357043432457,0.0003337097296677897,0.0011594222468673035,0.0007413529879432816
